Date,GBP,Daily_Returns_Percentage,Weekly_Returns_Percentage,DR_Classes,WR_Classes,News
2017-04-28,0.7721140000000001,0.4547206761890976,1.115614894502599,PS,PS,"<NUM> million really enough obamas/,,,/boeing seeks u.s. anti-dumping probe bombardier jet/,,,/end injustice pleads venezuelan official son unrest/,,,/exclusive tesla klaus grohmann ousted clash ceo musk sources/,,,/images billy lynn razor sharp eyes bewildered/,,,/long hamilton brouhaha theater anything polite/,,,/exclusive shutdown shutdown trump says/,,,/exclusive trump complains saudis paying fair share u.s. defense/,,,/fish football french presidential hopefuls woo voters/,,,/trump pledges fealty nra gun lobby"
2017-04-29,0.7722899999999999,-0.022794561424831272,1.0930746326001497,NS,PS,"boris johnson seek lead britain michael gove/,,,/donald trump elected president stunning repudiation establishment/,,,/trump diversifies cabinet picks nikki haley betsy devos/,,,/trump turns right flank fill national security posts/,,,/amazon moves beyond retail get wall street thumbs/,,,/different sort white house correspondents dinner/,,,/trump opens 100-day rally assailing media gathered correspondents dinner/,,,/u.s. spy agency abandons controversial surveillance technique/,,,/climate march draws massive crowd d.c. sweltering heat/,,,/knew unborn baby would die — like"
2017-04-30,0.7732939999999999,-0.13000297815587203,0.8336806468366831,NS,PS,"book pins corporate greed lust bred harvard/,,,/north korea test-fires ballistic missile defiance world pressure/,,,/trump guarantees protection preexisting medical conditions — unclear/,,,/gop candidate embracing trump georgia 6th district runoff/,,,/trump celebrates first <NUM> days president blasts media/,,,/skeptical climate-change column whips storm among n.y. times readers/,,,/trump set hotline information criminal aliens twitter trolls took literally/,,,/trump ruling military action north korea/,,,/amid immigration setbacks one trump strategy seems working fear/,,,/environmental protesters swarm outside white house trump hits milestone"
2017-05-01,0.7753439999999999,-0.26509969041528336,0.9294445054931231,NS,PS,"auntie maxine quest impeachment/,,,/met gala gets go/,,,/fought russian-backed militants ukraine u.s. soldier/,,,/new jersey christie vetoes bill seeking trump tax returns/,,,/trump duterte brothers another mother/,,,/trump says consider increasing gas tax/,,,/trump-inspired comedy bubble might burst/,,,/asian nations pulled china orbit trump puts america first/,,,/trump official freezes michelle obama plan fight childhood obesity/,,,/<NUM> days trump two lonely accomplishments"
2017-05-02,0.772736,0.33636682556387143,0.8378407858687353,PS,PS,"gop health-care push faces new obstacles concerns preexisting conditions grow/,,,/heritage foundation board ousts president jim demint/,,,/quiet giant investing weighs trump/,,,/republican health proposal would undermine coverage pre-existing conditions/,,,/u.s. air-traffic revamp overdue boarding/,,,/civil war answer/,,,/german minister cancels u.s. trip calls top brass officer arrest/,,,/justice department charge baton rouge officers fatal shooting alton sterling/,,,/pope cairo mass urges unity fanaticism/,,,/u.s. senate votes confirm jay clayton sec chairman"
2017-05-03,0.77682,-0.5285116779857617,0.1924663183942812,NS,PS,"colbert finally responds firecolbert backlash would/,,,/democrats dig delay dodd-frank overhaul/,,,/obama details plans chicago presidential center/,,,/tennessee iowa close banning abortions <NUM> weeks/,,,/iowa obamacare program verge collapse congressional uncertainty takes toll/,,,/jimmy kimmel transformed health-care debate/,,,/russian election hacking wildly successful creating discord former u.s. lawmaker/,,,/wal-mart seeks anti-corruption certification talks regulators/,,,/puerto rico <NUM> billion debt forced toward bankruptcy/,,,/democrats let antiabortion progressives tent"
2017-05-04,0.773663,0.40640045312942163,0.2550148844633071,PS,PS,"u.s. house intelligence committee successful russia hearing/,,,/<NUM> movies everyone talking summer/,,,/health-care bill trump promised/,,,/house banking panel passes bill undo u.s. financial crisis rules/,,,/republicans like health-care bill voted anyway/,,,/republicans wave bye-bye house majority/,,,/waymo smoking gun uber self driving car case -u.s. judge/,,,/el chapo remain solitary confinement u.s. judge rules/,,,/house republicans repeal obamacare hurdles await u.s. senate/,,,/mystery behind flynn associate quiet work trump campaign"
2017-05-05,0.7702680000000001,0.4388215540874967,0.2390838658539991,PS,PS,"community bankers political capital soars washington/,,,/tom cotton ambitious republican era trump — crossfire health care/,,,/agribusiness adm expand europe amid global shake company/,,,/chemchina clinches landmark <NUM> billion takeover syngenta/,,,/insurance dampens berkshire results annual meeting/,,,/mexican drug lord el chapo gets april <NUM> u.s. trial date/,,,/pentagon lease privately owned trump tower apartment nuclear football letter/,,,/tillerson urges asean cut north korea funding minimize ties/,,,/trump travel ban back u.s. courts next week battles stretch/,,,/exclusive saudi arabia u.s. talks billions arms sales u.s. sources"
2017-05-07,0.77112,-0.11061085232672951,0.2811349887623322,NS,PS,"buffett expresses sympathy berkshire political spending proposal fails/,,,/sally yates testify discussions white house russia/,,,/trump vs. congress/,,,/democrats criticize senate all-male healthcare group/,,,/republicans rush defend house health bill senate gop warily pauses/,,,/favorite murder growing acceptance true-crime entertainment/,,,/emmanuel macron extraordinary political achievement/,,,/roses hand venezuelan women protesters face security forces/,,,/another american citizen detained north korea taking total four/,,,/trump low-growth trap"
2017-05-08,0.772728,-0.20852785558668074,0.3373986256422796,NS,PS,"fact check trump critiques affordable care act/,,,/fact check trump misleads times reporting surveillance/,,,/gorsuch confirmation battle sides spin mislead/,,,/south korea enters period uncertainty president impeachment/,,,/know fears immigrants schools oversee undocumented/,,,/run place aaron hernandez prison life reportedly included bloods/,,,/trump waging war millennials/,,,/u.s. life expectancy varies <NUM> years county county/,,,/yates says warned white house flynn could blackmailed/,,,/bill clinton writing political thriller best-selling novelist james patterson"
2017-05-09,0.7722829999999999,0.05758818109347885,0.05862286731822053,PS,PS,"blow u.s.-turkey ties trump administration approves plan arm syrian kurds islamic state/,,,/buffett fledgling biberk pursues online insurance experiment/,,,/president trump dismisses fbi director comey/,,,/comeback angela merkel/,,,/tunnel collapses hanford nuclear waste site washington state/,,,/earth could break major climate threshold next <NUM> years scientists warn/,,,/gatsby north shore chinese luxury home buyers pause/,,,/intelligence leaker chelsea manning speaks ahead prison release/,,,/one chinese city new silk road leaves old problems unsolved/,,,/republican senators pass gop health-care bill saying far"
2017-05-10,0.773415,-0.14657839159997366,0.4383254808063697,NS,PS,"chuck berry rock n roll pioneer dies <NUM>/,,,/comey gone happens fbi/,,,/senate intelligence committee subpoenas documents flynn russia probe/,,,/factbox future fbi russia probe comey firing/,,,/portland oregon authorizes subpoena uber software tool/,,,/stop racism winning college campuses/,,,/trump expected applause told comey fired/,,,/trump fires fbi director comey setting u.s. political storm/,,,/u.s. arm syrian kurds fighting islamic state despite turkey ire/,,,/u.n. aviation agency seeks global approach laptop ban"
2017-05-11,0.775892,-0.3202679027430406,-0.2881099393405151,NS,NS,"acting fbi director contradicts trump white house comey russia probe/,,,/albert einstein figure trump targets navy new aircraft catapult/,,,/donald trump secret weapon letters love flattery revenge/,,,/fbi searches republican political consulting firm annapolis/,,,/trump seems staging coverup crime/,,,/welp trump dunked rosie donnell twitter/,,,/getting rid grades would help rich students — hurt poor ones/,,,/last days together mother son clung bonded together/,,,/u.s. judge approves volkswagen 3.0 liter bosch diesel settlements/,,,/hezbollah says future war would israeli territory"
2017-05-12,0.775885,0.0009021874178216649,-0.729226710703287,PS,NS,"watchdog group alleges sessions violated recusal rule firing comey/,,,/commentary comey dismissal impact trump/,,,/pga trying grow game golf/,,,/trump words add fuel questions legality firing comey/,,,/u.s. senate confirms trump trade representative ahead nafta talks/,,,/correspondents feel like jews <NUM> russia pushes back criticism state photographer oval office/,,,/decade drug gang fight mexican army pushes return base/,,,/know trump week — matters/,,,/michelle obama trump rollback think someone okay kids eating crap/,,,/u.s. airlines meet homeland security expanding laptop ban"
2017-05-13,0.775885,-1.4210854715202004e-14,-0.729226710703287,NS,NS,"patient <NUM> knew dying could tell/,,,/defiant funny touching college commencement speeches week/,,,/north korea launches ballistic missile flies <NUM> miles/,,,/trump must impeached/,,,/nations race contain widespread hacking/,,,/put baby sleep box finnish idea winning converts/,,,/trump expected choice usda science job lacks hard-science background/,,,/pope canonizes fatima visionaries giving church new children saints/,,,/death row adoption saving animals car van bus even plane/,,,/france incoming first lady taunted — older husband"
2017-05-14,0.776144,-0.03338123562123485,-0.6515198672061189,NS,NS,"amateurish autocrat/,,,/many children killed insurance money states stop/,,,/trump inconvenient data sidelined/,,,/george conway man center everything/,,,/computer security experts fear second wave biggest ransomware attack ever/,,,/white nationalist richard spencer leads torch-bearing protesters defending lee statue/,,,/macron win adds poland worries place eu/,,,/republicans democrats agree trump tapes need turn congress/,,,/seoul city soul builds high line old overpass/,,,/zinke listens monumental divide utah bears ears natives feel unheard"
2017-05-15,0.775072,0.13811869962275125,-0.3033408909732742,PS,NS,"fbi needs nonpartisan director/,,,/philadelphia sues wells fargo alleges predatory lending/,,,/suppress apology reflex/,,,/cornyn gop colleagues less enthusiastic candidacy fbi director/,,,/need take shower kellyanne conway said defending candidate trump according morning joe/,,,/trump reassures farmers immigration crackdown aimed workers/,,,/bombshell trump tells secrets russia/,,,/france macron picks pm right blowing apart old boundaries/,,,/judges travel ban appeal press lawyers trump comments/,,,/buffett berkshire boosts american southwest airline bets sheds fox"
2017-05-16,0.7742,0.11250567689194213,-0.24822506775366548,PS,NS,"first aid often lacking moments police shooting/,,,/infant fetus remains found ex-home unwed mothers ireland/,,,/man killed tulsa police posed threat family says/,,,/man shot charlotte unrest stretches second night/,,,/manslaughter charge tulsa officer killed black driver/,,,/mucus-shooting worm-snail turned florida keys/,,,/japan ruling party heavyweight signals readiness join aiib nikkei/,,,/north korea missile detected thaad program progressing faster expected south korea/,,,/trump asked comey shut flynn probe source/,,,/wrote art deal trump self-sabotage rooted past"
2017-05-17,0.770991,0.41449237923018245,0.31341517813852704,PS,PS,"former u.s. navy admiral sentenced <NUM> months bribery scandal/,,,/impeachment chatter ratchets halls capitol/,,,/michigan senate votes outlaw female genital mutilation/,,,/iran re-engagement world stake friday presidential vote/,,,/trump wish jail reporters possible ask international friends/,,,/turmoil recent trump controversies triggers dow biggest losses since september/,,,/australian billionaire uses indigenous land laws keep prospectors farm/,,,/companies need workers — people keep getting high/,,,/erdogan guards clash protesters outside turkish ambassador d.c. residence/,,,/president trump legacy lawsuits minimal briefings helping"
